seqname,source,feature,start,end,score,strand,frame,gene_id,gene_type,gene_name,level,hgnc_id,havana_gene,transcript_id,transcript_type,transcript_name,transcript_support_level,tag,havana_transcript,exon_number,exon_id,ont,protein_id,ccdsid
chr6,HAVANA,gene,31615217,31617021,,+,0,ENSG00000204472.13,protein_coding,AIF1,2,HGNC:352,OTTHUMG00000031246.1,,,,,,,,,,,
chr6,HAVANA,gene,31620715,31637771,,+,0,ENSG00000204469.13,protein_coding,PRRC2A,2,HGNC:13918,OTTHUMG00000031168.1,,,,,ncRNA_host,,,,,,
chr6,HAVANA,gene,31639028,31652705,,-,0,ENSG00000204463.12,protein_coding,BAG6,2,HGNC:13919,OTTHUMG00000031171.1,,,,,,,,,,,
chr6,HAVANA,gene,31652416,31658210,,+,0,ENSG00000204444.11,protein_coding,APOM,2,HGNC:13916,OTTHUMG00000031250.1,,,,,,,,,,,
chr6,HAVANA,gene,31658298,31660778,,-,0,ENSG00000204439.4,protein_coding,C6orf47,2,HGNC:19076,OTTHUMG00000031172.1,,,,,,,,,,,
chr6,HAVANA,gene,31661228,31666283,,-,0,ENSG00000204438.11,protein_coding,GPANK1,2,HGNC:13920,OTTHUMG00000031174.1,,,,,,,,,,,
chr6,HAVANA,gene,31665236,31670343,,+,0,ENSG00000204435.14,protein_coding,CSNK2B,1,HGNC:2460,OTTHUMG00000177888.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31666102,31673546,,+,0,ENSG00000263020.6,protein_coding,AL662899.4,2,,OTTHUMG00000031056.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31670167,31673776,,+,0,ENSG00000240053.8,protein_coding,LY6G5B,2,HGNC:13931,OTTHUMG00000031227.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31676684,31684040,,-,0,ENSG00000204428.12,protein_coding,LY6G5C,1,HGNC:13932,OTTHUMG00000031228.1,,,,,,,,,,,
chr6,HAVANA,gene,31686955,31703356,,-,0,ENSG00000204427.12,protein_coding,ABHD16A,1,HGNC:13921,OTTHUMG00000031177.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr6,HAVANA,gene,31686962,31714072,,-,0,ENSG00000204422.7,protein_coding,AL662899.3,2,,OTTHUMG00000031253.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr6,HAVANA,gene,31706866,31710679,,+,0,ENSG00000204424.10,protein_coding,LY6G6F,2,HGNC:13933,OTTHUMG00000031252.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31706904,31717918,,+,0,ENSG00000250641.1,protein_coding,LY6G6F-LY6G6D,1,HGNC:38821,OTTHUMG00000162247.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31711771,31714065,,-,0,ENSG00000255552.7,protein_coding,LY6G6E,2,HGNC:13934,OTTHUMG00000166419.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31715356,31717804,,+,0,ENSG00000244355.7,protein_coding,LY6G6D,2,HGNC:13935,OTTHUMG00000137370.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31718594,31726714,,+,0,ENSG00000204420.10,protein_coding,MPIG6B,2,HGNC:13937,OTTHUMG00000031130.1,,,,,,,,,,,
chr6,HAVANA,gene,31718648,31721746,,-,0,ENSG00000204421.3,protein_coding,LY6G6C,2,HGNC:13936,OTTHUMG00000031251.1,,,,,,,,,,,
chr6,HAVANA,gene,31727038,31730617,,-,0,ENSG00000213722.9,protein_coding,DDAH2,2,HGNC:2716,OTTHUMG00000031212.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31730581,31739763,,-,0,ENSG00000213719.8,protein_coding,CLIC1,2,HGNC:2062,OTTHUMG00000031103.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31739677,31762676,,+,0,ENSG00000204410.16,protein_coding,MSH5,2,HGNC:7328,OTTHUMG00000167551.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31740020,31764851,,+,0,ENSG00000255152.8,protein_coding,MSH5-SAPCD1,2,HGNC:41994,OTTHUMG00000031139.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31762996,31764851,,+,0,ENSG00000228727.9,protein_coding,SAPCD1,2,HGNC:13938,OTTHUMG00000031131.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31765590,31777328,,-,0,ENSG00000204396.11,protein_coding,VWA7,2,HGNC:13939,OTTHUMG00000031132.1,,,,,,,,,,,
chr6,HAVANA,gene,31777518,31795752,,-,0,ENSG00000204394.13,protein_coding,VARS1,1,HGNC:12651,OTTHUMG00000031286.1,,,,,ncRNA_host,,,,,,
chr6,HAVANA,gene,31797396,31806966,,-,0,ENSG00000204392.11,protein_coding,LSM2,2,HGNC:13940,OTTHUMG00000031121.1,,,,,,,,,,,
chr6,HAVANA,gene,31809619,31815283,,-,0,ENSG00000204390.10,protein_coding,HSPA1L,2,HGNC:5234,OTTHUMG00000031208.1,,,,,retrogene,,,,,,
chr6,HAVANA,gene,31815543,31817946,,+,0,ENSG00000204389.10,protein_coding,HSPA1A,2,HGNC:5232,OTTHUMG00000031201.1,,,,,retrogene,,,,,,
chr6,HAVANA,gene,31827738,31830254,,+,0,ENSG00000204388.7,protein_coding,HSPA1B,2,HGNC:5233,OTTHUMG00000031202.1,,,,,retrogene,,,,,,
chr6,HAVANA,gene,31857659,31862822,,-,0,ENSG00000204386.11,protein_coding,NEU1,2,HGNC:7758,OTTHUMG00000031284.1,,,,,,,,,,,
chr6,HAVANA,gene,31863192,31879046,,-,0,ENSG00000204385.12,protein_coding,SLC44A4,1,HGNC:13941,OTTHUMG00000031133.1,,,,,,,,,,,
chr6,HAVANA,gene,31879759,31897687,,-,0,ENSG00000204371.11,protein_coding,EHMT2,2,HGNC:14129,OTTHUMG00000031180.1,,,,,,,,,,,
chr6,HAVANA,gene,31897785,31945672,,+,0,ENSG00000166278.15,protein_coding,C2,1,HGNC:1248,OTTHUMG00000031190.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31899613,31902086,,-,0,ENSG00000204366.4,protein_coding,ZBTB12,2,HGNC:19066,OTTHUMG00000031169.1,,,,,,,,,,,
chr6,HAVANA,gene,31927698,31952048,,+,0,ENSG00000244255.5,protein_coding,AL645922.1,1,,OTTHUMG00000159600.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31945650,31952084,,+,0,ENSG00000243649.9,protein_coding,CFB,1,HGNC:1037,OTTHUMG00000031198.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31952087,31959038,,-,0,ENSG00000204356.14,protein_coding,NELFE,1,HGNC:13974,OTTHUMG00000031046.1,,,,,ncRNA_host,,,,,,
chr6,HAVANA,gene,31959117,31969751,,+,0,ENSG00000204351.12,protein_coding,SKIV2L,2,HGNC:10898,OTTHUMG00000031146.1,,,,,,,,,,,
chr6,HAVANA,gene,31969810,31972290,,-,0,ENSG00000204348.10,protein_coding,DXO,2,HGNC:2992,OTTHUMG00000031272.1,,,,,,,,,,,
chr6,HAVANA,gene,31971091,31982821,,+,0,ENSG00000204344.14,protein_coding,STK19,2,HGNC:11398,OTTHUMG00000166424.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,31982057,32002681,,+,0,ENSG00000244731.8,protein_coding,C4A,2,HGNC:1323,OTTHUMG00000031186.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32014795,32035418,,+,0,ENSG00000224389.9,protein_coding,C4B,2,HGNC:1324,OTTHUMG00000031187.1,,,,,,,,,,,
chr6,HAVANA,gene,32038327,32041644,,+,0,ENSG00000231852.9,protein_coding,CYP21A2,2,HGNC:2600,OTTHUMG00000031069.1,,,,,,,,,,,
chr6,HAVANA,gene,32041153,32115334,,-,0,ENSG00000168477.19,protein_coding,TNXB,1,HGNC:11976,OTTHUMG00000031088.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr6,HAVANA,gene,32115264,32128253,,-,0,ENSG00000213676.13,protein_coding,ATF6B,2,HGNC:2349,OTTHUMG00000192589.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32128707,32130288,,-,0,ENSG00000204315.4,protein_coding,FKBPL,2,HGNC:13949,OTTHUMG00000031129.1,,,,,,,,,,,
chr6,HAVANA,gene,32148359,32153083,,-,0,ENSG00000204314.12,protein_coding,PRRT1,1,HGNC:13943,OTTHUMG00000031144.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32150495,32154373,,-,0,ENSG00000285085.1,protein_coding,AL662884.4,2,,OTTHUMG00000192426.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32153441,32163678,,+,0,ENSG00000221988.13,protein_coding,PPT2,2,HGNC:9326,OTTHUMG00000031257.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32153845,32171978,,+,0,ENSG00000258388.7,protein_coding,PPT2-EGFL8,2,HGNC:48343,OTTHUMG00000171245.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32164595,32168281,,+,0,ENSG00000241404.7,protein_coding,EGFL8,2,HGNC:13944,OTTHUMG00000031222.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32168212,32178096,,-,0,ENSG00000204310.13,protein_coding,AGPAT1,2,HGNC:324,OTTHUMG00000031210.1,,,,,ncRNA_host,,,,,,
chr6,HAVANA,gene,32178405,32180793,,+,0,ENSG00000204308.8,protein_coding,RNF5,2,HGNC:10068,OTTHUMG00000031093.1,,,,,ncRNA_host,,,,,,
chr6,HAVANA,gene,32180968,32184322,,-,0,ENSG00000204305.14,protein_coding,AGER,2,HGNC:320,OTTHUMG00000031120.1,,,,,,,,,,,
chr6,HAVANA,gene,32184733,32190202,,-,0,ENSG00000204304.12,protein_coding,PBX2,2,HGNC:8633,OTTHUMG00000031116.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32190766,32195523,,-,0,ENSG00000213654.10,protein_coding,GPSM3,2,HGNC:13945,OTTHUMG00000031244.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32194843,32224067,,-,0,ENSG00000204301.6,protein_coding,NOTCH4,2,HGNC:7884,OTTHUMG00000031044.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32288526,32371912,,-,0,ENSG00000204296.11,protein_coding,TSBP1,1,HGNC:13922,OTTHUMG00000031107.1,,,,,,,,,,,
chr6,HAVANA,gene,32393963,32407128,,-,0,ENSG00000204290.10,protein_coding,BTNL2,2,HGNC:1142,OTTHUMG00000031102.1,,,,,,,,,,,
chr6,HAVANA,gene,32439878,32445046,,+,0,ENSG00000204287.14,protein_coding,HLA-DRA,1,HGNC:4947,OTTHUMG00000031269.1,,,,,,,,,,,
chr6,HAVANA,gene,32517353,32530287,,-,0,ENSG00000198502.6,protein_coding,HLA-DRB5,2,HGNC:4953,OTTHUMG00000031027.1,,,,,,,,,,,
chr6,HAVANA,gene,32578769,32589848,,-,0,ENSG00000196126.11,protein_coding,HLA-DRB1,2,HGNC:4948,OTTHUMG00000031196.1,,,,,,,,,,,
chr6,HAVANA,gene,32628179,32647062,,+,0,ENSG00000196735.13,protein_coding,HLA-DQA1,1,HGNC:4942,OTTHUMG00000031106.1,,,,,,,,,,,
chr6,HAVANA,gene,32659467,32668383,,-,0,ENSG00000179344.16,protein_coding,HLA-DQB1,1,HGNC:4944,OTTHUMG00000031124.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32741391,32747198,,+,0,ENSG00000237541.4,protein_coding,HLA-DQA2,2,HGNC:4943,OTTHUMG00000031108.1,,,,,,,,,,,
chr6,HAVANA,gene,32756098,32763532,,-,0,ENSG00000232629.9,protein_coding,HLA-DQB2,2,HGNC:4945,OTTHUMG00000031125.1,,,,,,,,,,,
chr6,HAVANA,gene,32812763,32820466,,-,0,ENSG00000241106.8,protein_coding,HLA-DOB,2,HGNC:4937,OTTHUMG00000031213.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32813767,32838822,,-,0,ENSG00000250264.1,protein_coding,AL669918.1,1,,OTTHUMG00000160697.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32821833,32838770,,-,0,ENSG00000204267.16,protein_coding,TAP2,2,HGNC:44,OTTHUMG00000031068.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32840717,32844679,,-,0,ENSG00000204264.12,protein_coding,PSMB8,2,HGNC:9545,OTTHUMG00000031285.1,,,,,,,,,,,
chr6,HAVANA,gene,32844136,32859851,,+,0,ENSG00000240065.8,protein_coding,PSMB9,2,HGNC:9546,OTTHUMG00000031287.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32845209,32853978,,-,0,ENSG00000168394.11,protein_coding,TAP1,2,HGNC:43,OTTHUMG00000031067.1,,,,,,,,,,,
chr6,HAVANA,gene,32934629,32941028,,-,0,ENSG00000242574.9,protein_coding,HLA-DMB,2,HGNC:4935,OTTHUMG00000031176.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32937364,32953122,,-,0,ENSG00000248993.1,protein_coding,AL645941.2,2,,OTTHUMG00000162160.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32948613,32969094,,-,0,ENSG00000204257.15,protein_coding,HLA-DMA,2,HGNC:4934,OTTHUMG00000031173.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,32968594,32981505,,+,0,ENSG00000204256.13,protein_coding,BRD2,1,HGNC:1103,OTTHUMG00000031241.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,33004182,33009591,,-,0,ENSG00000204252.14,protein_coding,HLA-DOA,2,HGNC:4936,OTTHUMG00000031211.1,,,,,,,,,,,
chr6,HAVANA,gene,33064569,33080775,,-,0,ENSG00000231389.7,protein_coding,HLA-DPA1,2,HGNC:4938,OTTHUMG00000031058.1,,,,,,,,,,,
chr6,HAVANA,gene,33075990,33089696,,+,0,ENSG00000223865.11,protein_coding,HLA-DPB1,2,HGNC:4940,OTTHUMG00000031076.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,33162681,33192499,,-,0,ENSG00000204248.11,protein_coding,COL11A2,2,HGNC:2187,OTTHUMG00000031036.1,,,,,,,,,,,
chr6,HAVANA,gene,33193588,33200688,,-,0,ENSG00000204231.10,protein_coding,RXRB,2,HGNC:10478,OTTHUMG00000031298.1,,,,,,,,,,,
chr6,HAVANA,gene,33200445,33204439,,+,0,ENSG00000112473.18,protein_coding,SLC39A7,2,HGNC:4927,OTTHUMG00000031238.1,,,,,,,,,,,
chr6,HAVANA,gene,33204655,33206831,,+,0,ENSG00000204228.4,protein_coding,HSD17B8,2,HGNC:3554,OTTHUMG00000031117.1,,,,,,,,,,,
chr6,HAVANA,gene,33208500,33212722,,+,0,ENSG00000204227.5,protein_coding,RING1,2,HGNC:10018,OTTHUMG00000031278.1,,,,,,,,,,,
chr6,HAVANA,gene,33250272,33272047,,-,0,ENSG00000223501.9,protein_coding,VPS52,2,HGNC:10518,OTTHUMG00000031276.1,,,,,,,,,,,
chr6,HAVANA,gene,33272075,33276511,,+,0,ENSG00000231500.7,protein_coding,RPS18,2,HGNC:10401,OTTHUMG00000031053.1,,,,,,,,,,,
chr6,HAVANA,gene,33277123,33284832,,+,0,ENSG00000235863.4,protein_coding,B3GALT4,2,HGNC:919,OTTHUMG00000031100.1,,,,,,,,,,,
chr6,HAVANA,gene,33279108,33289247,,-,0,ENSG00000227057.10,protein_coding,WDR46,2,HGNC:13923,OTTHUMG00000031192.1,,,,,ncRNA_host,,,,,,
chr6,HAVANA,gene,33289302,33298401,,+,0,ENSG00000204220.11,protein_coding,PFDN6,2,HGNC:4926,OTTHUMG00000031247.1,,,,,ncRNA_host,,,,,,
chr6,HAVANA,gene,33291654,33298942,,-,0,ENSG00000237441.10,protein_coding,RGL2,2,HGNC:9769,OTTHUMG00000031072.1,,,,,,,,,,,
chr6,HAVANA,gene,33299694,33314387,,-,0,ENSG00000231925.12,protein_coding,TAPBP,1,HGNC:11566,OTTHUMG00000031090.1,,,,,,,,,,,
chr6,HAVANA,gene,33314406,33317942,,-,0,ENSG00000236104.3,protein_coding,ZBTB22,2,HGNC:13085,OTTHUMG00000031110.1,,,,,,,,,,,
chr6,HAVANA,gene,33318558,33323016,,-,0,ENSG00000204209.13,protein_coding,DAXX,2,HGNC:2681,OTTHUMG00000192544.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,33321386,33329286,,-,0,ENSG00000285064.2,protein_coding,SMIM40,2,HGNC:54073,OTTHUMG00000193856.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,33323625,33329269,,-,0,ENSG00000286920.1,protein_coding,SMIM40,2,,OTTHUMG00000195939.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,33391823,33409896,,+,0,ENSG00000237649.8,protein_coding,KIFC1,2,HGNC:6389,OTTHUMG00000031209.1,,,,,,,,,,,
chr6,HAVANA,gene,33410399,33416453,,+,0,ENSG00000112511.17,protein_coding,PHF1,2,HGNC:8919,OTTHUMG00000031105.1,,,,,,,,,,,
chr6,HAVANA,gene,33416442,33418317,,-,0,ENSG00000112514.17,protein_coding,CUTA,2,HGNC:21101,OTTHUMG00000031254.1,,,,,,,,,,,
chr6,HAVANA,gene,33419661,33453689,,+,0,ENSG00000197283.17,protein_coding,SYNGAP1,1,HGNC:11497,OTTHUMG00000031096.1,,,,,"ncRNA_host,overlapping_locus",,,,,,
chr6,HAVANA,gene,33453970,33457544,,+,0,ENSG00000213588.6,protein_coding,ZBTB9,2,HGNC:28323,OTTHUMG00000140180.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,33572547,33580293,,-,0,ENSG00000030110.13,protein_coding,BAK1,2,HGNC:949,OTTHUMG00000014530.1,,,,,,,,,,,
chr6,HAVANA,gene,33620365,33696574,,+,0,ENSG00000096433.11,protein_coding,ITPR3,2,HGNC:6182,OTTHUMG00000014532.1,,,,,,,,,,,
chr6,HAVANA,gene,33694293,33711727,,-,0,ENSG00000137288.10,protein_coding,UQCC2,2,HGNC:21237,OTTHUMG00000014534.1,,,,,,,,,,,
chr6,HAVANA,gene,33721662,33746905,,-,0,ENSG00000161896.12,protein_coding,IP6K3,2,HGNC:17269,OTTHUMG00000014531.1,,,,,,,,,,,
chr6,HAVANA,gene,33771202,33789130,,-,0,ENSG00000161904.12,protein_coding,LEMD2,1,HGNC:21244,OTTHUMG00000014535.1,,,,,,,,,,,
chr6,HAVANA,gene,33794673,33804003,,-,0,ENSG00000096395.11,protein_coding,MLN,1,HGNC:7141,OTTHUMG00000014536.1,,,,,,,,,,,
chr6,HAVANA,gene,34018643,34155622,,-,0,ENSG00000124493.14,protein_coding,GRM4,2,HGNC:4596,OTTHUMG00000014538.1,,,,,,,,,,,
chr6,HAVANA,gene,34236873,34246231,,+,0,ENSG00000137309.20,protein_coding,HMGA1,2,HGNC:5010,OTTHUMG00000014539.1,,,,,ncRNA_host,,,,,,
chr6,HAVANA,gene,34246381,34249108,,-,0,ENSG00000186577.14,protein_coding,SMIM29,2,HGNC:1340,OTTHUMG00000159754.1,,,,,,,,,,,
chr6,HAVANA,gene,34279679,34392669,,-,0,ENSG00000272325.2,protein_coding,NUDT3,2,HGNC:8050,OTTHUMG00000014545.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,34284887,34426071,,-,0,ENSG00000270800.3,protein_coding,RPS10-NUDT3,2,HGNC:49181,OTTHUMG00000185089.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,34417454,34426069,,-,0,ENSG00000124614.16,protein_coding,RPS10,2,HGNC:10383,OTTHUMG00000014546.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,34466061,34535229,,+,0,ENSG00000124507.11,protein_coding,PACSIN1,2,HGNC:8570,OTTHUMG00000014547.1,,,,,,,,,,,
chr6,HAVANA,gene,34537802,34556333,,-,0,ENSG00000124664.11,protein_coding,SPDEF,2,HGNC:17257,OTTHUMG00000014548.1,,,,,,,,,,,
chr6,HAVANA,gene,34587288,34696859,,-,0,ENSG00000196821.10,protein_coding,ILRUN,2,HGNC:21215,OTTHUMG00000014553.1,,,,,ncRNA_host,,,,,,
chr6,HAVANA,gene,34757505,34773857,,+,0,ENSG00000124562.10,protein_coding,SNRPC,2,HGNC:11157,OTTHUMG00000014555.1,,,,,,,,,,,
chr6,HAVANA,gene,34792015,34883138,,+,0,ENSG00000065060.17,protein_coding,UHRF1BP1,2,HGNC:21216,OTTHUMG00000014557.1,,,,,ncRNA_host,,,,,,
chr6,HAVANA,gene,34877462,34888071,,-,0,ENSG00000064995.18,protein_coding,TAF11,2,HGNC:11544,OTTHUMG00000014556.1,,,,,,,,,,,
chr6,HAVANA,gene,34889255,35091406,,+,0,ENSG00000064999.15,protein_coding,ANKS1A,2,HGNC:20961,OTTHUMG00000014559.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,35118071,35148610,,-,0,ENSG00000124678.20,protein_coding,TCP11,1,HGNC:11658,OTTHUMG00000014560.1,,,,,,,,,,,
chr6,HAVANA,gene,35213956,35253079,,+,0,ENSG00000146197.9,protein_coding,SCUBE3,2,HGNC:13655,OTTHUMG00000014562.1,,,,,,,,,,,
chr6,HAVANA,gene,35258909,35295985,,+,0,ENSG00000065029.15,protein_coding,ZNF76,2,HGNC:13149,OTTHUMG00000014564.1,,,,,,,,,,,
chr6,HAVANA,gene,35297818,35321771,,+,0,ENSG00000023892.11,protein_coding,DEF6,2,HGNC:2760,OTTHUMG00000014563.1,,,,,,,,,,,
chr6,HAVANA,gene,35342558,35428191,,+,0,ENSG00000112033.14,protein_coding,PPARD,2,HGNC:9235,OTTHUMG00000014567.1,,,,,,,,,,,
chr6,HAVANA,gene,35452338,35467102,,+,0,ENSG00000112039.5,protein_coding,FANCE,2,HGNC:3586,OTTHUMG00000014565.1,,,,,,,,,,,
chr6,HAVANA,gene,35468401,35470785,,+,0,ENSG00000198755.11,protein_coding,RPL10A,2,HGNC:10299,OTTHUMG00000014566.1,,,,,ncRNA_host,,,,,,
chr6,HAVANA,gene,35473597,35497079,,-,0,ENSG00000007866.21,protein_coding,TEAD3,2,HGNC:11716,OTTHUMG00000014571.1,,,,,,,,,,,
chr6,HAVANA,gene,35497874,35512896,,-,0,ENSG00000112041.13,protein_coding,TULP1,2,HGNC:12423,OTTHUMG00000014575.1,,,,,,,,,,,
chr6,HAVANA,gene,35573585,35728583,,-,0,ENSG00000096060.14,protein_coding,FKBP5,2,HGNC:3721,OTTHUMG00000014576.1,,,,,ncRNA_host,,,,,,
chr6,HAVANA,gene,35737032,35749079,,+,0,ENSG00000157343.8,protein_coding,ARMC12,2,HGNC:21099,OTTHUMG00000014577.1,,,,,,,,,,,
chr6,HAVANA,gene,35776594,35779552,,+,0,ENSG00000196748.10,protein_coding,CLPSL2,2,HGNC:21250,OTTHUMG00000014581.1,,,,,,,,,,,
chr6,HAVANA,gene,35781019,35793675,,+,0,ENSG00000204140.10,protein_coding,CLPSL1,2,HGNC:21251,OTTHUMG00000014582.1,,,,,,,,,,,
chr6,HAVANA,gene,35794982,35797344,,-,0,ENSG00000137392.10,protein_coding,CLPS,2,HGNC:2085,OTTHUMG00000014578.1,,,,,,,,,,,
chr6,HAVANA,gene,35797206,35845397,,+,0,ENSG00000197753.11,protein_coding,LHFPL5,2,HGNC:21253,OTTHUMG00000014584.1,,,,,,,,,,,
chr6,HAVANA,gene,35832966,35921342,,-,0,ENSG00000096063.16,protein_coding,SRPK1,1,HGNC:11305,OTTHUMG00000014583.1,,,,,,,,,,,
chr6,HAVANA,gene,35943516,36024868,,-,0,ENSG00000112053.14,protein_coding,SLC26A8,2,HGNC:14468,OTTHUMG00000014586.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,36027677,36111236,,+,0,ENSG00000112062.10,protein_coding,MAPK14,1,HGNC:6876,OTTHUMG00000159806.1,,,,,,,,,,,
chr6,HAVANA,gene,36127809,36144524,,+,0,ENSG00000156711.17,protein_coding,MAPK13,2,HGNC:6875,OTTHUMG00000014587.1,,,,,,,,,,,
chr6,HAVANA,gene,36196744,36232790,,+,0,ENSG00000096070.19,protein_coding,BRPF3,1,HGNC:14256,OTTHUMG00000014589.1,,,,,,,,,,,
chr6,HAVANA,gene,36243203,36312229,,+,0,ENSG00000180316.12,protein_coding,PNPLA1,1,HGNC:21246,OTTHUMG00000014590.1,,,,,,,,,,,
chr6,HAVANA,gene,36315761,36336888,,-,0,ENSG00000189325.7,protein_coding,BNIP5,2,HGNC:33769,OTTHUMG00000014591.1,,,,,,,,,,,
chr6,HAVANA,gene,36354091,36387800,,-,0,ENSG00000010030.14,protein_coding,ETV7,2,HGNC:18160,OTTHUMG00000014594.1,,,,,,,,,,,
chr6,HAVANA,gene,36390551,36442854,,-,0,ENSG00000179165.11,protein_coding,PXT1,1,HGNC:18312,OTTHUMG00000159815.1,,,,,,,,,,,
chr6,HAVANA,gene,36442767,36491143,,+,0,ENSG00000112078.14,protein_coding,KCTD20,2,HGNC:21052,OTTHUMG00000014597.1,,,,,,,,,,,
chr6,HAVANA,gene,36493892,36547479,,-,0,ENSG00000112079.9,protein_coding,STK38,2,HGNC:17847,OTTHUMG00000014598.1,,,,,,,,,,,
chr6,HAVANA,gene,36594353,36605600,,+,0,ENSG00000112081.17,protein_coding,SRSF3,2,HGNC:10785,OTTHUMG00000014599.1,,,,,,,,,,,
chr6,HAVANA,gene,36676460,36687337,,+,0,ENSG00000124762.14,protein_coding,CDKN1A,2,HGNC:1784,OTTHUMG00000014603.1,,,,,,,,,,,
chr6,HAVANA,gene,36697826,36733184,,+,0,ENSG00000255587.9,protein_coding,RAB44,2,HGNC:21068,OTTHUMG00000016308.1,,,,,,,,,,,
chr6,HAVANA,gene,36740775,36839444,,-,0,ENSG00000124772.12,protein_coding,CPNE5,2,HGNC:2318,OTTHUMG00000014602.1,,,,,,,,,,,
chr6,HAVANA,gene,36854827,36874803,,-,0,ENSG00000137168.8,protein_coding,PPIL1,2,HGNC:9260,OTTHUMG00000014612.1,,,,,,,,,,,
chr6,HAVANA,gene,36871870,36928964,,+,0,ENSG00000198663.16,protein_coding,C6orf89,2,HGNC:21114,OTTHUMG00000014613.1,,,,,,,,,,,
chr6,HAVANA,gene,36948263,36964837,,+,0,ENSG00000164530.15,protein_coding,PI16,2,HGNC:21245,OTTHUMG00000014611.1,,,,,,,,,,,
chr6,HAVANA,gene,36968141,36986298,,-,0,ENSG00000137409.19,protein_coding,MTCH1,2,HGNC:17586,OTTHUMG00000014614.1,,,,,,,,,,,
chr6,HAVANA,gene,37005646,37029069,,+,0,ENSG00000146192.15,protein_coding,FGD2,2,HGNC:3664,OTTHUMG00000014616.1,,,,,,,,,,,
chr6,HAVANA,gene,37170152,37175428,,+,0,ENSG00000137193.14,protein_coding,PIM1,2,HGNC:8986,OTTHUMG00000016426.1,,,,,,,,,,,
chr6,HAVANA,gene,37212178,37258155,,-,0,ENSG00000172738.12,protein_coding,TMEM217,2,HGNC:21238,OTTHUMG00000193508.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,37212181,37257637,,-,0,ENSG00000286105.1,protein_coding,AL353579.1,2,,OTTHUMG00000014618.1,,,,,overlapping_locus,,,,,,
chr6,HAVANA,gene,37257772,37332970,,+,0,ENSG00000065491.8,protein_coding,TBC1D22B,2,HGNC:21602,OTTHUMG00000014619.1,,,,,,,,,,,
chr6,HAVANA,gene,37353979,37394734,,+,0,ENSG00000112130.17,protein_coding,RNF8,2,HGNC:10071,OTTHUMG00000014620.1,,,,,ncRNA_host,,,,,,
